step_time_ms,method
108.44730000007985,RA-MPC
85.01069999988431,RA-MPC
86.91350000003695,RA-MPC
88.31510000004528,RA-MPC
109.27059999994526,RA-MPC
169.23950000000332,RA-MPC
205.47020000003613,RA-MPC
137.2635000000173,RA-MPC
137.6169000000118,RA-MPC
131.45139999983257,RA-MPC
126.34470000011788,RA-MPC
118.5221000000638,RA-MPC
225.10620000002746,RA-MPC
126.52479999997013,RA-MPC
136.14609999990535,RA-MPC
150.71279999983744,RA-MPC
141.03449999993245,RA-MPC
146.35339999995267,RA-MPC
126.8441999998231,RA-MPC
118.00909999988107,RA-MPC
123.02880000015648,RA-MPC
123.23080000010123,RA-MPC
130.93900000012582,RA-MPC
138.55480000006537,RA-MPC
144.77450000003955,RA-MPC
225.30970000002526,RA-MPC
116.14529999997103,RA-MPC
118.91859999991539,RA-MPC
123.52310000005673,RA-MPC
142.6171999999042,RA-MPC
150.4045000001497,RA-MPC
144.45480000017596,RA-MPC
134.70430000006672,RA-MPC
133.23500000001332,RA-MPC
126.03039999999055,RA-MPC
145.26260000002367,RA-MPC
138.70780000002014,RA-MPC
137.200600000142,RA-MPC
142.651399999977,RA-MPC
133.81879999997182,RA-MPC
122.18259999986003,RA-MPC
128.0968999999459,RA-MPC
137.21059999988938,RA-MPC
157.52149999980247,RA-MPC
224.76080000001275,RA-MPC
153.53320000008353,RA-MPC
141.43280000007508,RA-MPC
147.02620000002753,RA-MPC
110.54719999992813,RA-MPC
112.26289999990513,RA-MPC
118.46910000008393,RA-MPC
165.5166000000463,RA-MPC
131.15210000000843,RA-MPC
85.83969999995134,RA-MPC
88.61099999990074,RA-MPC
88.30680000005486,RA-MPC
110.41019999993296,RA-MPC
93.86169999993399,RA-MPC
93.18780000012339,RA-MPC
92.42560000006961,RA-MPC
89.72450000010213,RA-MPC
86.10780000003615,RA-MPC
94.04299999982868,RA-MPC
90.97050000013951,RA-MPC
88.69039999990491,RA-MPC
84.28640000011,RA-MPC
87.90180000005421,RA-MPC
135.39430000014363,RA-MPC
170.0252000000546,RA-MPC
176.95929999990767,RA-MPC
121.83029999982864,RA-MPC
112.58810000003905,RA-MPC
110.75060000007397,RA-MPC
154.81249999993452,RA-MPC
148.26979999998002,RA-MPC
98.11880000006568,RA-MPC
89.04090000010001,RA-MPC
87.34700000013618,RA-MPC
94.61080000005495,RA-MPC
95.26729999993222,RA-MPC
89.39059999988785,RA-MPC
89.16969999995672,RA-MPC
90.63520000017888,RA-MPC
90.26999999991858,RA-MPC
92.47700000014447,RA-MPC
104.62490000008984,RA-MPC
105.7404000000588,RA-MPC
156.75180000016553,RA-MPC
141.04330000009213,RA-MPC
117.97809999984565,RA-MPC
128.977900000109,RA-MPC
103.1574000001001,RA-MPC
143.47049999992123,RA-MPC
138.53579999999965,RA-MPC
268.3090999998967,RA-MPC
94.8627000000215,RA-MPC
93.79260000014256,RA-MPC
91.54090000015458,RA-MPC
89.39959999997882,RA-MPC
88.34170000000086,RA-MPC
84.61099999999533,RA-MPC
160.28290000008383,RA-MPC
147.2662000001037,RA-MPC
130.83830000005037,RA-MPC
130.58169999999336,RA-MPC
141.94799999995666,RA-MPC
146.54919999998128,RA-MPC
123.29909999994015,RA-MPC
143.2952000000114,RA-MPC
146.1959000000661,RA-MPC
168.92750000010892,RA-MPC
144.38440000003538,RA-MPC
127.09020000011151,RA-MPC
240.35979999985102,RA-MPC
149.87420000011298,RA-MPC
